random,1000,10,0.15,959,10.989999000000001,0,211,82,211,211,211,211,211,211,211,211,211,211
random,1000,10,0.15,959,12.025962,0,176,55,176,176,176,176,176,176,176,176,176,176
random,1000,10,0.15,959,12.976011,0,157,82,157,157,157,157,157,157,157,157,157,157
random,1000,10,0.15,959,13.948038,0,143,135,143,143,143,143,143,143,143,143,143,143
random,1000,10,0.15,959,14.987997,0,120,40,120,120,120,120,120,120,120,120,120,120
random,1000,10,0.15,959,15.99399,0,109,109,109,109,109,109,109,109,109,109,109,109
random,1000,10,0.15,959,16.970012999999998,0,92,74,92,92,92,92,92,92,92,92,92,92
random,1000,10,0.15,959,17.902079999999998,0,85,23,85,85,85,85,85,85,85,85,85,85
random,1000,10,0.15,959,18.896085000000003,0,71,25,71,71,71,71,71,71,71,71,71,71
random,1000,10,0.15,959,19.894086,0,55,29,55,55,55,55,55,55,55,55,55,55
random,1000,10,0.15,959,20.900078999999998,0,59,46,59,59,59,59,59,59,59,59,59,59
random,1000,10,0.15,959,21.83814,0,50,16,50,50,50,50,50,50,50,50,50,50
random,1000,10,0.15,959,22.828149,0,42,11,42,42,42,42,42,42,42,42,42,42
random,1000,10,0.15,959,23.776200000000003,0,45,21,45,45,45,45,45,45,45,45,45,45
random,1000,10,0.15,959,24.742233000000002,0,38,17,38,38,38,38,38,38,38,38,38,38
scale,1000,10,0.15,959,1.998,0,788,854,854,854,854,854,858,856,856,856,856,856
scale,1000,10,0.15,959,3.9940019999999996,0,607,377,607,607,607,607,607,609,609,609,609,609
scale,1000,10,0.15,959,5.988006,0,444,302,444,444,444,444,444,444,444,444,444,444
scale,1000,10,0.15,959,7.980012,0,368,110,368,368,368,368,368,368,368,368,368,368
scale,1000,10,0.15,959,9.97002,0,361,84,361,361,361,361,361,361,361,361,361,361
scale,1000,10,0.15,959,11.958029999999999,0,234,126,234,234,234,234,234,234,234,234,234,234
scale,1000,10,0.15,959,13.944042,0,162,127,162,162,162,162,162,162,162,162,162,162
scale,1000,10,0.15,959,15.928056,0,199,126,199,199,199,199,199,199,199,199,199,199
scale,1000,10,0.15,959,17.910072,0,161,91,161,161,161,161,161,161,161,161,161,161
scale,1000,10,0.15,959,19.89009,0,160,145,160,160,160,160,160,160,160,160,160,160
scale,1000,10,0.15,959,21.86811,0,72,20,72,72,72,72,72,72,72,72,72,72
random,1000,10,0.15,3521,0.984015,0,917,937,940,940,941,942,940,939,939,939,939,939
scale,1000,10,0.15,959,23.844132000000002,0,88,74,88,88,88,88,88,88,88,88,88,88
random,1000,10,0.15,3521,2.003994,0,730,699,733,733,733,735,745,745,745,745,745,745
random,1000,10,0.15,3521,3.021975,0,603,488,603,603,603,603,603,610,610,610,610,610
random,1000,10,0.15,3521,4.039956,0,538,351,538,538,538,538,538,539,539,539,539,539
random,1000,10,0.15,3521,5.077917,0,448,224,448,448,448,448,448,449,449,449,449,449
random,1000,10,0.15,3521,6.087905999999999,0,406,335,406,406,406,406,406,406,406,406,406,406
random,1000,10,0.15,3521,7.151841,0,347,128,347,347,347,347,347,348,348,348,348,348
random,1000,10,0.15,3521,8.113878000000001,0,290,90,290,290,290,290,290,290,290,290,290,290
random,1000,10,0.15,3521,9.073917000000002,0,266,103,266,266,266,266,266,267,267,267,267,267
random,1000,10,0.15,3521,10.047941999999999,0,246,78,246,246,246,246,246,246,246,246,246,246
random,1000,10,0.15,3521,11.135853000000001,0,209,89,209,209,209,209,209,209,209,209,209,209
random,1000,10,0.15,3521,12.143844,0,180,48,180,180,180,180,180,180,180,180,180,180
random,1000,10,0.15,3521,13.143843,0,151,104,151,151,151,151,151,151,151,151,151,151
random,1000,10,0.15,3521,14.219766,0,140,40,140,140,140,140,140,140,140,140,140,140
random,1000,10,0.15,3521,15.217767,0,134,45,134,134,134,134,134,134,134,134,134,134
random,1000,10,0.15,3521,16.207776,0,110,92,110,110,110,110,110,110,110,110,110,110
random,1000,10,0.15,3521,17.225757,0,105,43,105,105,105,105,105,105,105,105,105,105
random,1000,10,0.15,3521,18.20178,0,93,34,93,93,93,93,93,93,93,93,93,93
random,1000,10,0.15,3521,19.225755000000003,0,67,32,67,67,67,67,67,67,67,67,67,67
random,1000,10,0.15,3521,20.259719999999998,0,52,20,52,52,52,52,52,52,52,52,52,52
random,1000,10,0.15,3521,21.309669,0,54,34,54,54,54,54,54,54,54,54,54,54
random,1000,10,0.15,3521,22.257720000000003,0,58,44,58,58,58,58,58,58,58,58,58,58
random,1000,10,0.15,3521,23.219757,0,43,16,43,43,43,43,43,43,43,43,43,43
random,1000,10,0.15,3521,24.259716,0,34,9,34,34,34,34,34,34,34,34,34,34
random,1000,10,0.15,3521,25.201773,0,37,9,37,37,37,37,37,37,37,37,37,37
scale,1000,10,0.15,3521,1.998,0,786,846,846,847,846,847,851,848,848,848,848,848
scale,1000,10,0.15,3521,3.9940019999999996,0,606,305,606,606,606,606,606,610,610,610,610,610
scale,1000,10,0.15,3521,5.988006,0,489,232,489,489,489,489,489,490,490,490,490,490
scale,1000,10,0.15,3521,7.980012,0,382,319,382,382,382,382,382,383,383,383,383,383
scale,1000,10,0.15,3521,9.97002,0,298,183,298,298,298,298,298,298,298,298,298,298
scale,1000,10,0.15,3521,11.958029999999999,0,255,177,255,255,255,255,255,255,255,255,255,255
scale,1000,10,0.15,3521,13.944042,0,192,84,192,192,192,192,192,192,192,192,192,192
scale,1000,10,0.15,3521,15.928056,0,134,48,134,134,134,134,134,134,134,134,134,134
scale,1000,10,0.15,3521,17.910072,0,131,26,131,131,131,131,131,131,131,131,131,131
scale,1000,10,0.15,3521,19.89009,0,89,21,89,89,89,89,89,89,89,89,89,89
scale,1000,10,0.15,3521,21.86811,0,82,20,82,82,82,82,82,82,82,82,82,82
random,1000,10,0.25,591,1.023975,0,848,880,882,882,881,885,883,882,882,882,882,882
scale,1000,10,0.15,3521,23.844132000000002,0,93,68,93,93,93,93,93,93,93,93,93,93
random,1000,10,0.25,591,2.025972,0,605,632,632,632,632,632,641,647,647,647,647,647
random,1000,10,0.25,591,3.053943,0,462,401,462,462,462,462,465,477,477,477,477,477
random,1000,10,0.25,591,4.073922,0,337,273,337,337,337,337,337,349,349,349,349,349
random,1000,10,0.25,591,5.147847,0,270,207,270,270,270,270,270,277,278,278,278,278
random,1000,10,0.25,591,6.181812,0,209,133,209,209,209,209,209,212,212,212,212,212
random,1000,10,0.25,591,7.103889000000001,0,176,101,176,176,176,176,176,180,180,180,180,180
random,1000,10,0.25,591,8.159832,0,122,80,122,122,122,122,122,124,124,125,125,125
random,1000,10,0.25,591,9.161829000000001,0,117,71,117,117,117,117,117,119,119,119,119,120
random,1000,10,0.25,591,10.161828,0,94,63,94,94,94,94,94,95,95,95,95,95
random,1000,10,0.25,591,11.157831,0,76,43,76,76,76,76,76,76,76,76,76,76
random,1000,10,0.25,591,12.243744,0,52,30,52,52,52,52,52,52,52,52,52,52
random,1000,10,0.25,591,13.229757,0,49,34,49,49,49,49,49,49,49,49,49,49
random,1000,10,0.25,591,14.097888,0,39,27,39,39,39,39,39,39,39,39,39,39
random,1000,10,0.25,591,15.061923,0,32,21,32,32,32,32,32,32,32,32,32,32
random,1000,10,0.25,591,16.00398,0,23,16,23,23,23,23,23,23,23,23,23,23
random,1000,10,0.25,591,17.061921,0,22,17,22,22,22,22,22,22,22,22,22,22
random,1000,10,0.25,591,18.065915999999998,0,19,14,19,19,19,19,19,19,19,19,19,19
random,1000,10,0.25,591,19.045935,0,18,12,18,18,18,18,18,18,18,18,18,18
random,1000,10,0.25,591,19.983996,0,9,8,9,9,9,9,9,9,9,9,9,9
random,1000,10,0.25,591,20.944035,0,11,10,11,11,11,11,11,11,11,11,11,11
random,1000,10,0.25,591,21.870108,0,9,8,9,9,9,9,9,9,9,9,9,9
random,1000,10,0.25,591,22.938039,0,4,5,5,5,5,5,5,5,5,5,5,5
random,1000,10,0.25,591,23.979996,0,7,7,7,7,7,7,7,7,7,7,7,7
random,1000,10,0.25,591,25.025949,0,4,7,7,7,7,7,7,7,7,7,7,7
scale,1000,10,0.25,591,1.998,0,683,746,746,746,752,752,750,745,745,745,745,745
scale,1000,10,0.25,591,3.9940019999999996,0,341,239,341,341,341,341,341,366,366,366,366,366
scale,1000,10,0.25,591,5.988006,0,279,130,279,279,279,279,279,280,280,280,280,280
scale,1000,10,0.25,591,7.980012,0,187,87,187,187,187,187,187,187,187,187,188,188
scale,1000,10,0.25,591,9.97002,0,132,55,132,132,132,132,132,132,132,132,132,132
scale,1000,10,0.25,591,11.958029999999999,0,120,41,120,120,120,120,120,120,120,120,120,120
scale,1000,10,0.25,591,13.944042,0,98,60,98,98,98,98,98,98,98,98,98,98
scale,1000,10,0.25,591,15.928056,0,48,34,48,48,48,48,48,48,48,48,48,48
scale,1000,10,0.25,591,17.910072,0,37,19,37,37,37,37,37,37,37,37,37,37
scale,1000,10,0.25,591,19.89009,0,29,14,29,29,29,29,29,29,29,29,29,29
scale,1000,10,0.25,591,21.86811,0,30,21,30,30,30,30,30,30,30,30,30,30
scale,1000,10,0.25,591,23.844132000000002,0,26,10,26,26,26,26,26,26,26,26,26,26
random,1000,10,0.25,8412,0.9900089999999999,0,866,897,897,897,897,897,897,895,895,895,895,895
random,1000,10,0.25,8412,1.9620360000000001,0,623,647,647,647,647,647,647,660,660,660,660,660
random,1000,10,0.25,8412,2.948049,0,474,456,474,474,474,477,474,499,499,499,499,499
random,1000,10,0.25,8412,3.97602,0,390,300,390,390,390,390,390,405,405,405,405,405
random,1000,10,0.25,8412,5.043951,0,273,194,273,273,273,273,273,282,282,282,282,282
random,1000,10,0.25,8412,6.07392,0,201,134,201,201,201,201,201,207,207,207,207,207
random,1000,10,0.25,8412,7.081911,0,157,100,157,157,157,157,157,165,166,166,166,167
random,1000,10,0.25,8412,8.103888,0,127,78,127,127,127,127,127,129,129,129,129,129
random,1000,10,0.25,8412,9.085905,0,102,60,102,102,102,102,102,103,103,103,103,103
random,1000,10,0.25,8412,10.043946,0,79,52,79,79,79,79,79,83,83,83,83,83
random,1000,10,0.25,8412,11.069919,0,69,42,69,69,69,69,69,69,70,70,70,71
random,1000,10,0.25,8412,12.081906,0,58,38,58,58,58,58,58,58,58,58,58,58
random,1000,10,0.25,8412,13.107879,0,48,28,48,48,48,48,48,48,48,48,48,48
random,1000,10,0.25,8412,14.167818,0,35,22,35,35,35,35,35,35,35,35,35,35
random,1000,10,0.25,8412,15.139845,0,28,25,28,28,28,28,28,28,28,28,28,28
random,1000,10,0.25,8412,16.225758,0,30,22,30,30,30,30,30,30,30,30,30,30
random,1000,10,0.25,8412,17.265717,0,23,16,23,23,23,23,23,23,23,23,23,23
random,1000,10,0.25,8412,18.361620000000002,0,15,12,15,15,15,15,15,15,15,15,15,15
random,1000,10,0.25,8412,19.295685,0,18,13,18,18,18,18,18,18,18,18,18,18
random,1000,10,0.25,8412,20.257722,0,14,15,15,15,15,15,15,15,15,15,15,15
random,1000,10,0.25,8412,21.293685,0,11,10,11,11,11,11,11,11,11,11,11,11
random,1000,10,0.25,8412,22.251725999999998,0,8,7,8,8,8,8,8,8,8,8,8,8
random,1000,10,0.25,8412,23.281695,0,4,6,6,6,6,6,6,6,6,6,6,6
random,1000,10,0.25,8412,24.279695999999998,0,8,8,8,8,8,8,8,8,8,8,8,8
random,1000,10,0.25,8412,25.297676999999997,0,5,3,5,5,5,5,5,5,5,5,5,5
scale,1000,10,0.25,8412,1.998,0,680,755,755,755,758,756,760,757,757,757,757,757
scale,1000,10,0.25,8412,3.9940019999999996,0,401,252,401,401,401,401,401,418,418,418,418,418
scale,1000,10,0.25,8412,5.988006,0,267,125,267,267,267,267,267,269,270,270,270,270
scale,1000,10,0.25,8412,7.980012,0,195,84,195,195,195,195,195,195,195,195,195,195
scale,1000,10,0.25,8412,9.97002,0,111,52,111,111,111,111,111,111,111,111,112,112
scale,1000,10,0.25,8412,11.958029999999999,0,111,36,111,111,111,111,111,111,111,111,111,111
scale,1000,10,0.25,8412,13.944042,0,88,32,88,88,88,88,88,88,88,88,88,88
scale,1000,10,0.25,8412,15.928056,0,51,20,51,51,51,51,51,51,51,51,51,51
scale,1000,10,0.25,8412,17.910072,0,53,33,53,53,53,53,53,53,53,53,53,53
scale,1000,10,0.25,8412,19.89009,0,44,26,44,44,44,44,44,44,44,44,44,44
scale,1000,10,0.25,8412,21.86811,0,15,12,15,15,15,15,15,15,15,15,15,15
scale,1000,10,0.25,8412,23.844132000000002,0,14,11,14,14,14,14,14,14,14,14,14,14
random,1000,10,0.25,2107,1.0139850000000001,0,865,897,897,899,901,901,901,900,900,900,900,900
random,1000,10,0.25,2107,1.9940039999999999,0,608,618,618,618,618,627,630,643,644,644,644,644
random,1000,10,0.25,2107,3.035961,0,442,427,442,442,442,442,442,462,463,463,463,463
random,1000,10,0.25,2107,4.03596,0,340,275,340,340,340,340,340,358,358,359,359,359
random,1000,10,0.25,2107,4.9920029999999995,0,286,197,286,286,286,286,286,293,293,293,293,293
random,1000,10,0.25,2107,6.03396,0,216,143,216,216,216,216,216,219,219,219,219,219
random,1000,10,0.25,2107,7.087905,0,171,103,171,171,171,171,171,173,173,173,173,173
random,1000,10,0.25,2107,8.077914,0,134,82,134,134,134,134,134,136,136,137,137,137
random,1000,10,0.25,2107,9.065925,0,114,65,114,114,114,114,114,117,117,117,117,117
random,1000,10,0.25,2107,10.02996,0,90,49,90,90,90,90,90,92,92,92,93,93
random,1000,10,0.25,2107,10.991997000000001,0,78,46,78,78,78,78,78,78,78,78,78,78
random,1000,10,0.25,2107,11.972016,0,64,38,64,64,64,64,64,65,65,65,65,65
random,1000,10,0.25,2107,13.017968999999999,0,49,31,49,49,49,49,49,49,49,49,49,49
random,1000,10,0.25,2107,14.019966,0,36,27,36,36,36,36,36,36,36,36,36,36
random,1000,10,0.25,2107,15.067917,0,35,21,35,35,35,35,35,35,35,35,35,35
random,1000,10,0.25,2107,16.01397,0,24,18,24,24,24,24,24,24,24,24,24,24
random,1000,10,0.25,2107,17.039943,0,22,18,22,22,22,22,22,22,22,22,22,22
random,1000,10,0.25,2107,18.035946,0,11,12,12,12,12,12,12,12,12,12,12,12
random,1000,10,0.25,2107,18.946035,0,13,11,13,13,13,13,13,13,13,13,13,13
random,1000,10,0.25,2107,19.938042,0,13,12,13,13,13,13,13,13,13,13,13,13
random,1000,10,0.25,2107,20.950029,0,10,9,10,10,10,10,10,10,10,10,10,10
random,1000,10,0.25,2107,22.019958,0,16,10,16,16,16,16,16,16,16,16,16,16
random,1000,10,0.25,2107,22.987989,0,6,6,6,6,6,6,6,6,6,6,6,6
random,1000,10,0.25,2107,24.031944,0,6,7,7,7,7,7,7,7,7,7,7,7
random,1000,10,0.25,2107,25.029945,0,4,4,4,4,4,4,4,4,4,4,4,4
scale,1000,10,0.25,2107,1.998,0,670,747,747,752,755,755,757,749,749,749,749,749
scale,1000,10,0.25,2107,3.9940019999999996,0,441,270,441,441,441,441,441,444,444,444,444,444
scale,1000,10,0.25,2107,5.988006,0,282,128,282,282,282,282,282,285,285,285,285,285
scale,1000,10,0.25,2107,7.980012,0,199,82,199,199,199,199,199,199,199,199,199,199
scale,1000,10,0.25,2107,9.97002,0,148,57,148,148,148,148,148,148,148,148,148,148
scale,1000,10,0.25,2107,11.958029999999999,0,108,37,108,108,108,108,108,108,108,108,108,108
scale,1000,10,0.25,2107,13.944042,0,54,29,54,54,54,54,54,54,54,54,54,54
scale,1000,10,0.25,2107,15.928056,0,51,26,51,51,51,51,51,51,51,51,51,51
scale,1000,10,0.25,2107,17.910072,0,68,24,68,68,68,68,68,68,68,68,68,68
scale,1000,10,0.25,2107,19.89009,0,38,13,38,38,38,38,38,38,38,38,38,38
scale,1000,10,0.25,2107,21.86811,0,23,10,23,23,23,23,23,23,23,23,23,23
scale,1000,10,0.25,2107,23.844132000000002,0,19,11,19,19,19,19,19,19,19,19,19,19
random,1000,10,0.25,959,0.992007,0,858,886,886,887,886,887,886,887,887,887,887,887
random,1000,10,0.25,959,2.0739240000000003,0,581,622,622,622,622,622,622,639,639,639,640,640
random,1000,10,0.25,959,3.051945,0,438,387,438,438,438,438,438,451,451,451,451,451
random,1000,10,0.25,959,4.0559400000000005,0,331,256,331,331,331,331,331,346,346,346,346,346
random,1000,10,0.25,959,5.009985,0,278,197,278,278,278,278,278,287,288,288,288,288
random,1000,10,0.25,959,5.926068,0,234,149,234,234,234,234,234,236,236,236,236,236
random,1000,10,0.25,959,6.934059,0,172,111,172,172,172,172,172,178,178,178,178,178
random,1000,10,0.25,959,7.95204,0,131,85,131,131,131,131,131,133,134,134,134,134
random,1000,10,0.25,959,8.968023,0,124,65,124,124,124,124,124,124,124,124,124,124
random,1000,10,0.25,959,10.015974,0,90,54,90,90,90,90,90,90,90,90,90,90
random,1000,10,0.25,959,10.989999000000001,0,83,50,83,83,83,83,83,84,84,84,84,84
random,1000,10,0.25,959,12.025962,0,59,42,59,59,59,59,59,59,59,59,59,59
random,1000,10,0.25,959,12.976011,0,40,27,40,40,40,40,40,40,41,42,42,42
random,1000,10,0.25,959,13.948038,0,40,25,40,40,40,40,40,40,40,40,40,40
random,1000,10,0.25,959,14.987997,0,31,23,31,31,31,31,31,31,31,31,31,31
random,1000,10,0.25,959,15.99399,0,35,21,35,35,35,35,35,35,35,35,35,35
random,1000,10,0.25,959,16.970012999999998,0,24,19,24,24,24,24,24,24,24,24,24,24
random,1000,10,0.25,959,17.902079999999998,0,21,14,21,21,21,21,21,21,21,21,21,21
random,1000,10,0.25,959,18.896085000000003,0,15,12,15,15,15,15,15,15,15,15,15,15
random,1000,10,0.25,959,19.894086,0,10,13,13,13,13,13,13,13,13,13,13,13
random,1000,10,0.25,959,20.900078999999998,0,8,11,11,11,11,11,11,11,11,11,11,11
random,1000,10,0.25,959,21.83814,0,10,10,10,10,10,10,10,10,10,10,10,10
random,1000,10,0.25,959,22.828149,0,7,6,7,7,7,7,7,7,7,7,7,7
random,1000,10,0.25,959,23.776200000000003,0,8,6,8,8,8,8,8,8,8,8,8,8
random,1000,10,0.25,959,24.742233000000002,0,9,6,9,9,9,9,9,9,9,9,9,9
scale,1000,10,0.25,959,1.998,0,679,752,752,752,757,765,763,755,755,755,755,755
scale,1000,10,0.25,959,3.9940019999999996,0,441,263,441,441,441,441,441,445,446,446,446,446
scale,1000,10,0.25,959,5.988006,0,241,126,241,241,241,241,241,244,244,245,246,247
scale,1000,10,0.25,959,7.980012,0,176,79,176,176,176,176,176,176,176,176,176,176
scale,1000,10,0.25,959,9.97002,0,170,54,170,170,170,170,170,170,170,170,170,170
scale,1000,10,0.25,959,11.958029999999999,0,80,34,80,80,80,80,80,80,80,80,80,80
scale,1000,10,0.25,959,13.944042,0,67,31,67,67,67,67,67,67,67,67,67,67
scale,1000,10,0.25,959,15.928056,0,68,32,68,68,68,68,68,68,68,68,68,68
scale,1000,10,0.25,959,17.910072,0,51,18,51,51,51,51,51,51,51,51,51,51
scale,1000,10,0.25,959,19.89009,0,38,18,38,38,38,38,38,38,38,38,38,38
scale,1000,10,0.25,959,21.86811,0,18,16,18,18,18,18,18,18,18,18,18,18
scale,1000,10,0.25,959,23.844132000000002,0,15,13,15,15,15,15,15,15,15,15,15,15
random,1000,10,0.25,3521,0.984015,0,857,884,888,889,889,887,890,886,886,886,886,886
random,1000,10,0.25,3521,2.003994,0,628,632,632,632,640,644,650,646,646,646,646,646
random,1000,10,0.25,3521,3.021975,0,445,420,445,445,445,445,445,465,465,465,465,465
random,1000,10,0.25,3521,4.039956,0,343,280,343,343,343,343,343,354,355,355,355,355
random,1000,10,0.25,3521,5.077917,0,261,189,261,261,261,261,261,276,276,276,276,276
random,1000,10,0.25,3521,6.087905999999999,0,218,166,218,218,218,218,218,226,226,226,226,226
random,1000,10,0.25,3521,7.151841,0,176,107,176,176,176,176,176,181,182,182,182,182
random,1000,10,0.25,3521,8.113878000000001,0,122,92,122,122,122,122,122,124,124,124,124,125
random,1000,10,0.25,3521,9.073917000000002,0,117,67,117,117,117,117,117,118,118,118,118,118
random,1000,10,0.25,3521,10.047941999999999,0,98,69,98,98,98,98,98,98,98,98,98,98
random,1000,10,0.25,3521,11.135853000000001,0,77,46,77,77,77,77,77,77,77,77,77,77
random,1000,10,0.25,3521,12.143844,0,46,35,46,46,46,46,46,46,46,46,47,47
random,1000,10,0.25,3521,13.143843,0,43,28,43,43,43,43,43,43,43,43,43,43
random,1000,10,0.25,3521,14.219766,0,44,26,44,44,44,44,44,44,44,44,44,44
random,1000,10,0.25,3521,15.217767,0,31,23,31,31,31,31,31,31,31,31,31,31
random,1000,10,0.25,3521,16.207776,0,22,21,22,22,22,22,22,22,22,22,22,22
random,1000,10,0.25,3521,17.225757,0,27,15,27,27,27,27,27,27,27,27,27,27
random,1000,10,0.25,3521,18.20178,0,16,17,17,17,17,17,17,17,17,17,17,17
random,1000,10,0.25,3521,19.225755000000003,0,16,13,16,16,16,16,16,16,16,16,16,16
random,1000,10,0.25,3521,20.259719999999998,0,8,9,9,9,9,9,9,9,9,9,9,9
random,1000,10,0.25,3521,21.309669,0,8,8,8,8,8,8,8,8,8,8,8,8
random,1000,10,0.25,3521,22.257720000000003,0,9,7,9,9,9,9,9,9,9,9,9,9
random,1000,10,0.25,3521,23.219757,0,6,5,6,6,6,6,6,6,6,6,6,6
random,1000,10,0.25,3521,24.259716,0,4,5,5,5,5,5,5,5,5,5,5,5
scale,1000,10,0.25,3521,1.998,0,678,754,755,755,759,766,758,757,757,757,757,757
random,1000,10,0.25,3521,25.201773,0,6,7,7,7,7,7,7,7,7,7,7,7
scale,1000,10,0.25,3521,3.9940019999999996,0,400,253,400,400,400,400,400,419,419,419,419,419
scale,1000,10,0.25,3521,5.988006,0,284,132,284,284,284,284,284,287,287,287,287,287
scale,1000,10,0.25,3521,7.980012,0,208,82,208,208,208,208,208,208,208,208,208,208
scale,1000,10,0.25,3521,9.97002,0,140,63,140,140,140,140,140,140,140,140,140,140
scale,1000,10,0.25,3521,11.958029999999999,0,95,36,95,95,95,95,95,95,95,95,95,95
scale,1000,10,0.25,3521,13.944042,0,66,27,66,66,66,66,66,66,66,66,66,66
scale,1000,10,0.25,3521,15.928056,0,42,20,42,42,42,42,42,42,42,42,42,42
scale,1000,10,0.25,3521,17.910072,0,36,15,36,36,36,36,36,36,36,36,36,36
scale,1000,10,0.25,3521,19.89009,0,19,14,19,19,19,19,19,19,19,19,19,19
scale,1000,10,0.25,3521,21.86811,0,19,12,19,19,19,19,19,19,19,19,19,19
scale,1000,10,0.25,3521,23.844132000000002,0,14,10,14,14,14,14,14,14,14,14,14,14
random,1000,50,0.05,591,1.023975,0,984,985,987,986,987,986,987,985,985,985,985,985
random,1000,50,0.05,591,2.025972,0,901,773,901,901,901,901,901,904,904,904,904,904
random,1000,50,0.05,591,3.053943,0,835,721,835,835,835,835,835,837,837,837,837,837
random,1000,50,0.05,591,4.073922,0,794,754,794,794,794,794,794,795,795,795,795,795
random,1000,50,0.05,591,5.147847,0,751,725,751,751,751,751,751,751,751,751,751,751
random,1000,50,0.05,591,6.181812,0,717,717,717,717,717,717,717,717,717,717,717,717
random,1000,50,0.05,591,7.103889000000001,0,683,683,683,683,683,683,683,683,683,683,683,683
random,1000,50,0.05,591,8.159832,0,656,599,656,656,656,656,656,656,656,656,656,656
random,1000,50,0.05,591,9.161829000000001,0,624,624,624,624,624,624,624,624,624,624,624,624
random,1000,50,0.05,591,10.161828,0,579,579,579,579,579,579,579,579,579,579,579,579
random,1000,50,0.05,591,11.157831,0,572,570,572,572,572,572,572,572,572,572,572,572
random,1000,50,0.05,591,12.243744,0,522,330,522,522,522,522,522,522,522,522,522,522
random,1000,50,0.05,591,13.229757,0,516,290,516,516,516,516,516,516,516,516,516,516
random,1000,50,0.05,591,14.097888,0,484,484,484,484,484,484,484,484,484,484,484,484
random,1000,50,0.05,591,15.061923,0,469,464,469,469,469,469,469,469,469,469,469,469
random,1000,50,0.05,591,16.00398,0,448,446,448,448,448,448,448,448,448,448,448,448
random,1000,50,0.05,591,17.061921,0,433,284,433,433,433,433,433,433,433,433,433,433
random,1000,50,0.05,591,18.065915999999998,0,404,402,404,404,404,404,404,404,404,404,404,404
random,1000,50,0.05,591,19.045935,0,385,382,385,385,385,385,385,385,385,385,385,385
random,1000,50,0.05,591,19.983996,0,368,364,368,368,368,368,368,368,368,368,368,368
random,1000,50,0.05,591,20.944035,0,368,364,368,368,368,368,368,368,368,368,368,368
random,1000,50,0.05,591,21.870108,0,343,338,343,343,343,343,343,343,343,343,343,343
random,1000,50,0.05,591,22.938039,0,317,312,317,317,317,317,317,317,317,317,317,317
random,1000,50,0.05,591,23.979996,0,313,313,313,313,313,313,313,313,313,313,313,313
random,1000,50,0.05,591,25.025949,0,278,276,278,278,278,278,278,278,278,278,278,278
scale,1000,50,0.05,591,1.998,0,909,928,940,944,940,942,945,929,929,929,929,929
scale,1000,50,0.05,591,3.9940019999999996,0,794,436,794,794,794,794,794,794,794,794,794,794
scale,1000,50,0.05,591,5.988006,0,766,275,766,766,766,766,766,766,766,766,766,766
scale,1000,50,0.05,591,7.980012,0,657,653,657,657,657,657,657,657,657,657,657,657
scale,1000,50,0.05,591,9.97002,0,599,89,599,599,599,599,599,599,599,599,599,599
scale,1000,50,0.05,591,11.958029999999999,0,610,610,610,610,610,610,610,610,610,610,610,610
scale,1000,50,0.05,591,13.944042,0,561,554,561,561,561,561,561,561,561,561,561,561
scale,1000,50,0.05,591,15.928056,0,492,462,492,492,492,492,492,492,492,492,492,492
scale,1000,50,0.05,591,17.910072,0,384,372,384,384,384,384,384,384,384,384,384,384
scale,1000,50,0.05,591,19.89009,0,503,484,503,503,503,503,503,503,503,503,503,503
scale,1000,50,0.05,591,21.86811,0,396,383,396,396,396,396,396,396,396,396,396,396
scale,1000,50,0.05,591,23.844132000000002,0,454,454,454,454,454,454,454,454,454,454,454,454
random,1000,50,0.05,8412,0.9900089999999999,0,980,985,987,987,985,987,986,986,986,986,986,986
random,1000,50,0.05,8412,1.9620360000000001,0,901,825,901,901,901,901,901,901,901,901,901,901
random,1000,50,0.05,8412,2.948049,0,851,657,851,851,851,851,851,852,852,852,852,852
random,1000,50,0.05,8412,3.97602,0,809,728,809,809,809,809,809,809,809,809,809,809
random,1000,50,0.05,8412,5.043951,0,768,768,768,768,768,768,768,768,768,768,768,768
random,1000,50,0.05,8412,6.07392,0,725,725,725,725,725,725,725,725,725,725,725,725
random,1000,50,0.05,8412,8.103888,0,659,602,659,659,659,659,659,659,659,659,659,659
random,1000,50,0.05,8412,7.081911,0,691,647,691,691,691,691,691,691,691,691,691,691
random,1000,50,0.05,8412,9.085905,0,617,532,617,617,617,617,617,617,617,617,617,617
random,1000,50,0.05,8412,10.043946,0,603,597,603,603,603,603,603,603,603,603,603,603
random,1000,50,0.05,8412,11.069919,0,577,577,577,577,577,577,577,577,577,577,577,577
random,1000,50,0.05,8412,12.081906,0,520,516,520,520,520,520,520,520,520,520,520,520
random,1000,50,0.05,8412,13.107879,0,512,505,512,512,512,512,512,512,512,512,512,512
random,1000,50,0.05,8412,14.167818,0,473,104,473,473,473,473,473,473,473,473,473,473
random,1000,50,0.05,8412,15.139845,0,469,467,469,469,469,469,469,469,469,469,469,469
random,1000,50,0.05,8412,16.225758,0,437,434,437,437,437,437,437,437,437,437,437,437
random,1000,50,0.05,8412,17.265717,0,432,318,432,432,432,432,432,432,432,432,432,432
random,1000,50,0.05,8412,18.361620000000002,0,396,393,396,396,396,396,396,396,396,396,396,396
random,1000,50,0.05,8412,19.295685,0,385,378,385,385,385,385,385,385,385,385,385,385
random,1000,50,0.05,8412,20.257722,0,363,363,363,363,363,363,363,363,363,363,363,363
